year,contaminant_level,ph,turbidity,dissolved_oxygen,nitrate,lead,bacteria_count,clean_water_access,infant_mortality_rate,gdp_per_capita,healthcare_access,urbanization,sanitation_coverage,rainfall,temperature,population_density,country_Brazil,country_China,country_Ethiopia,country_India,country_Indonesia,country_Mexico,country_Nigeria,country_Pakistan,country_USA,region_East,region_North,region_South,region_West,water_source_type_Pond,water_source_type_River,water_source_type_Spring,water_source_type_Tap,water_source_type_Well,water_treatment_method_Chlorination,water_treatment_method_Filtration,water_treatment_method_None
2017,1.21,7.4,0.15,9.15,15.32,1.34,10,84.59,21.05,7840,73.89,86.79,78.54,2106,21.12,34,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
2010,2.92,6.85,4.4,7.59,22.24,9.96,504,51.57,62.79,1267,44.56,27.31,39.11,1342,16.36,128,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
2016,3.44,6.3,8.47,6.66,19.57,7.13,1330,71.11,70.22,1805,49.37,37.09,71.42,478,22.15,226,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
2024,2.01,6.64,2.44,8.01,16.19,6.6,481,71.01,67.73,1689,50.22,38.4,67.76,473,20.05,272,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False
2024,3.96,7.13,9.22,3.97,26.85,10.24,2212,65.96,75.32,1540,51.85,38.1,69.99,433,26.57,346,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True
2000,2.14,7.08,4.09,6.01,23.57,1.15,398,80.46,40.3,2547,61.46,42.54,67.12,2227,30.97,1074,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2012,2.98,7.16,3.94,6.07,20.84,4.52,277,78.3,38.33,2745,66.51,38.37,70.78,1095,23.98,641,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2011,1.93,7.63,3.0,7.17,24.72,7.28,325,76.25,35.66,2832,48.93,42.26,70.05,2416,20.44,1108,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
2009,2.62,7.4,3.93,7.42,22.3,4.79,444,66.48,39.79,2530,60.23,32.38,77.65,2047,24.24,1669,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
2007,3.5,7.12,3.14,7.89,17.72,7.29,417,98.86,5.46,54788,88.44,84.91,85.19,995,7.54,56,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True
2012,1.89,6.97,1.95,7.03,18.4,5.49,187,81.17,22.02,4614,62.81,62.36,77.93,2327,26.85,160,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
2022,3.59,6.83,4.5,6.55,20.64,7.32,564,84.98,18.5,9758,74.47,90.9,88.44,1700,29.23,30,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
2004,2.33,6.74,2.11,7.04,15.86,5.69,281,66.72,70.81,1619,55.1,40.93,65.35,410,21.55,251,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True
2001,1.71,6.95,0.45,8.54,17.26,4.21,123,66.03,37.27,2478,59.53,34.07,69.21,1009,20.63,520,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
2022,2.33,7.8,3.57,8.44,13.51,2.54,386,99.7,5.93,56088,87.89,80.22,90.79,721,14.48,35,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True
2020,2.5,7.63,2.73,6.27,21.5,6.77,305,58.45,75.11,2015,52.41,55.95,42.85,1534,24.17,207,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False
2003,2.21,7.19,3.21,5.79,9.84,5.92,332,95.67,20.09,10407,73.64,85.46,91.62,787,22.54,45,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False
2001,2.49,7.51,2.6,7.27,21.95,4.35,307,70.42,36.91,2447,56.48,43.03,65.18,2552,24.46,1700,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
2009,3.95,7.65,6.78,6.55,29.04,8.97,1412,85.5,32.83,4220,66.48,54.4,64.34,2693,22.64,213,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
2007,1.57,7.68,1.99,7.62,11.86,6.2,137,76.02,37.51,3040,56.62,40.88,76.38,1118,24.3,477,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
2013,3.1,6.77,3.82,6.33,21.52,7.51,645,82.28,35.8,2728,61.1,39.81,77.77,1121,25.03,581,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
2022,3.3,6.71,4.72,5.07,20.39,9.15,665,54.76,77.32,2395,56.97,53.31,49.85,1089,25.66,184,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False
2013,2.88,6.4,3.56,6.07,23.9,7.31,504,76.8,38.92,2667,53.71,43.4,71.18,877,26.84,469,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
2021,1.57,7.26,1.16,7.79,18.97,2.89,82,79.0,25.23,5062,54.94,60.61,75.49,2443,23.21,163,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2004,4.49,6.23,8.82,4.82,31.16,10.43,1895,69.34,33.69,3816,58.74,52.96,61.72,2768,29.35,135,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
2015,1.64,6.52,2.66,7.89,22.26,5.4,175,74.45,40.32,2636,59.15,34.45,65.4,1495,27.66,568,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
2001,1.63,6.82,2.69,8.02,21.6,3.64,326,66.7,37.7,2465,50.55,39.54,69.94,1666,24.24,1234,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
2013,1.09,7.66,0.19,7.91,15.18,3.82,9,54.81,63.82,1096,38.06,15.0,44.05,718,18.77,153,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False
2007,0.93,6.85,0.15,8.5,13.12,2.14,6,68.5,67.97,1695,49.88,42.45,64.06,340,25.77,343,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False
2004,0.68,7.03,0.44,8.03,8.7,0.63,3,95.1,14.65,10197,74.63,83.77,88.14,977,23.97,91,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
2005,2.29,6.86,1.19,7.97,15.23,3.22,342,96.88,11.5,13981,80.14,65.77,91.67,902,13.64,151,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
2001,1.48,6.34,2.34,8.18,12.84,5.59,277,46.78,61.54,1197,43.71,20.36,41.93,710,19.24,112,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False
2000,3.17,6.28,4.64,6.14,22.44,6.21,789,56.83,74.74,2206,42.82,56.16,51.14,1206,26.35,271,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False
2020,0.3,7.36,0.95,8.22,9.82,0.69,3,70.85,65.89,1976,49.46,43.24,71.61,471,22.79,257,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False
2004,2.08,7.15,0.59,8.7,19.41,5.69,40,68.12,38.63,2797,64.52,48.4,60.19,1926,25.0,1700,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
2017,2.21,6.93,2.25,5.86,22.01,3.99,657,74.62,33.78,5312,60.01,61.27,75.56,2299,27.1,174,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2012,1.99,7.26,3.51,7.11,18.48,3.05,529,87.32,23.44,9945,69.71,80.29,88.5,1000,19.07,65,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
2013,2.64,7.5,3.99,5.59,20.57,7.97,1446,90.66,23.41,8494,70.5,85.96,80.51,1974,20.33,36,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2017,4.25,6.45,9.63,5.8,29.62,10.2,1138,71.29,38.1,2811,56.09,33.39,66.86,1865,25.8,1216,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True
2001,1.23,7.21,0.55,7.05,16.13,2.92,127,76.34,35.48,2700,46.96,46.96,78.71,1126,28.03,549,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
2002,2.44,7.13,2.02,7.41,16.24,8.81,202,56.15,62.29,1139,33.01,18.33,29.42,681,16.28,114,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False
2005,2.01,6.98,3.28,6.43,13.33,5.98,453,69.46,41.36,2787,59.24,32.67,80.21,843,24.61,561,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
2005,1.16,6.93,0.87,7.72,12.51,3.61,67,89.68,12.37,10991,77.22,51.39,87.83,859,14.56,171,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2012,1.39,7.25,1.01,8.59,12.3,1.64,63,99.7,7.38,53268,86.36,85.08,92.99,758,15.39,33,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
2021,0.3,6.98,0.15,9.37,9.51,1.4,35,99.7,7.86,57063,90.47,82.92,99.09,903,14.45,33,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False
2002,2.4,7.42,3.22,6.98,23.09,5.21,367,77.13,28.94,5038,72.99,57.84,81.48,1580,26.99,163,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
2013,2.0,7.36,2.66,6.83,12.79,8.23,330,78.41,41.3,2561,50.02,43.89,69.15,946,24.83,334,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False
2005,3.32,7.31,5.01,6.41,31.56,7.23,831,73.32,40.86,2729,63.34,38.08,70.88,2773,27.49,1129,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2010,1.33,7.43,1.13,8.64,14.61,1.58,8,66.95,60.97,1775,57.85,42.87,70.13,322,23.66,254,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False
2010,1.33,6.38,1.55,8.77,17.08,0.53,76,94.88,13.22,12825,70.64,70.77,85.94,785,17.13,160,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2016,1.82,7.33,2.35,7.82,11.53,6.51,185,68.0,68.11,1667,49.57,38.98,70.91,555,23.7,322,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False
2010,1.17,7.09,0.38,7.27,15.59,5.9,9,51.73,60.79,1163,44.38,23.52,40.8,904,20.43,176,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2012,0.56,7.52,0.15,8.1,8.92,0.63,3,84.51,19.28,10573,75.45,78.35,90.69,851,18.64,42,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
2012,1.57,6.69,1.07,7.61,14.67,2.42,147,99.7,7.48,47842,84.84,75.68,95.92,1159,9.82,37,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False
2011,1.58,7.18,1.72,6.9,18.81,2.15,172,88.23,19.18,11295,69.19,66.46,86.0,1334,13.55,114,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2001,2.13,7.09,2.09,7.6,12.3,4.99,133,75.59,34.09,2370,54.44,38.48,72.55,1222,22.92,479,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
2022,1.8,7.55,2.94,6.24,19.1,5.85,99,81.13,30.18,2710,61.36,43.21,75.7,1111,25.05,425,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2014,0.75,6.14,1.0,8.96,18.35,1.36,7,73.35,37.28,2842,59.24,43.58,76.23,2422,23.13,643,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
2024,1.91,7.26,2.68,6.51,25.44,2.97,306,79.18,25.59,4827,65.42,55.07,76.5,2812,27.07,185,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
2020,2.58,6.35,6.9,6.68,19.84,6.41,905,60.94,62.87,1278,42.47,29.0,42.69,1276,21.2,93,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2007,2.21,6.89,1.35,8.22,18.9,5.6,296,79.7,38.74,2627,63.36,43.7,71.1,1039,20.1,769,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2007,1.89,6.92,3.78,6.47,31.01,3.72,213,73.05,42.74,2608,52.45,38.72,53.89,3239,25.8,1258,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
2019,2.64,7.19,2.81,6.92,24.78,2.47,327,84.63,29.37,5473,62.71,56.5,82.92,2132,24.04,122,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False
2010,3.29,7.03,5.85,6.83,28.42,8.52,866,77.85,29.52,5060,65.5,68.82,78.14,3043,23.41,151,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
2020,3.0,7.19,4.7,6.82,29.08,6.81,505,70.72,42.89,2923,56.76,38.42,66.22,2820,26.46,1324,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
2015,0.56,7.64,0.31,7.27,10.84,1.82,18,82.98,15.59,7516,63.82,78.45,81.09,1399,22.79,21,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
2004,0.8,7.75,0.15,9.46,9.82,2.58,33,99.7,12.79,50356,86.61,85.08,99.5,888,10.55,35,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False
2010,1.9,6.88,2.64,6.96,11.65,1.86,351,93.56,17.95,10184,72.3,82.11,89.33,661,18.88,60,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
2001,0.35,7.19,0.15,9.47,10.72,3.73,7,56.45,55.38,1268,44.56,19.89,39.9,890,19.29,116,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
2007,1.9,7.27,2.53,7.08,13.12,3.86,338,88.09,3.41,58017,91.18,82.17,96.06,712,12.87,45,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2014,0.98,7.8,0.15,7.43,5.61,0.36,42,97.58,16.08,10770,74.14,82.04,87.24,683,18.7,53,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2016,1.47,7.5,2.55,7.42,18.34,5.03,199,82.3,36.26,3011,75.95,45.13,79.72,1059,27.59,435,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
2004,0.38,6.57,0.15,7.98,10.48,3.93,3,85.94,17.0,8172,66.61,85.97,74.85,1573,25.26,21,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
2017,0.99,7.49,0.15,8.02,15.14,2.07,24,70.43,40.4,2436,52.14,40.29,81.78,1237,26.39,347,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2023,3.14,7.24,2.72,5.8,25.83,8.25,482,76.0,30.04,4831,63.34,58.99,83.03,2866,27.51,140,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
2013,3.62,7.02,4.27,6.63,27.26,6.92,823,73.7,36.85,2647,58.24,42.85,68.41,1033,26.06,704,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
2021,1.41,7.14,0.83,7.41,10.69,2.61,236,65.89,66.52,1597,54.15,35.07,63.81,514,20.88,305,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False
2003,1.54,7.15,2.11,7.38,10.35,2.12,150,92.8,8.75,50239,97.06,82.87,92.98,844,14.59,43,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False
2004,2.13,7.39,2.28,7.05,15.42,1.72,306,93.94,13.3,12376,72.41,69.06,87.94,923,13.49,125,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
2006,2.13,6.96,0.15,7.66,14.43,5.93,105,96.07,18.99,10514,71.0,80.23,87.75,928,24.65,71,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2000,1.95,7.45,0.32,7.19,15.91,3.85,91,56.91,78.16,2042,43.44,47.9,41.33,1138,22.72,287,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
